Problem,Solution,Answer
한 선생님은 점수를 매길 7개의 워크시트를 가지고 있었다. 2등급을 매겼는데 46등급을 더 받았다면 몇 개의 워크시트에 점수를 매겨야 할까요?,7 46 [OP_ADD] 2 [OP_SUB],
은지는 그녀의 mp3플레이어에 8개의 노래를 가지고 있었다. 만약 그녀가 그것에 있는 5개의 오래된 노래들을 지우고 30개의 새로운 노래를 추가한다면 그녀는 그녀의 mp3플레이어에 몇 개의 노래를 가지고 있나요?,8 30 [OP_ADD] 5 [OP_SUB],
유나는 그녀의 정원에서 48개의 당근을 땄다. 만약 그녀가 11개의 당근을 버리고 다음날 15개를 더 고른다면 그녀는 총 몇개의 당근을 가질까?,48 15 [OP_ADD] 11 [OP_SUB],
한 가게에는 34개의 오렌지가 한 통에 들어 있었다. 만약 그들이 오래된 것 20개를 버리고 13개를 새로 쓰레기통에 넣으면 쓰레기통에 몇 개가 있을까요?,34 13 [OP_ADD] 20 [OP_SUB],
웨이터는 47명의 손님이 기다리고 있었다. 41명의 고객이 떠나고 20명의 고객이 더 생긴다면 얼마나 많은 고객을 확보했을까요?,47 20 [OP_ADD] 41 [OP_SUB],
4학년 때는 33명의 학생들이 한 해를 시작할 때였다. 그 해 동안 18명의 학생들이 떠났고 14명의 새로운 학생들이 학교에 왔습니다. 마지막에 4학년 학생이 몇 명이었나요?,33 14 [OP_ADD] 18 [OP_SUB],
학교 베이크세일을 위해 은지는 26개의 컵케이크를 만들었다. 만약 그녀가 20개를 팔고 20개를 더 만든다면 그녀는 얼마나 많은 컵케이크를 가지고 있을까?,26 20 [OP_ADD] 20 [OP_SUB],
남준은 5달러를 가지고 있었다. 가게에서 그는 새 게임에 2달러를 썼다. 만약 그가 용돈으로 5달러를 더 받는다면 그는 지금 얼마나 많은 돈을 가지고 있나요?,5 5 [OP_ADD] 2 [OP_SUB],
유나는 비디오 게임을 하고 있었고 43명의 삶을 살았다. 게임의 힘든 부분에서 그녀는 14명의 목숨을 잃었다. 다음 단계에서 27명의 생명을 더 얻게 된다면 얼마나 많은 생명을 얻게 될까요?,43 27 [OP_ADD] 14 [OP_SUB],
박람회에는 12명의 사람들이 범퍼카에 줄을 서 있었다. 만약 그들 중 10명이 기다리다 지쳐서 떠나고 15명이 더 줄을 서게 된다면 얼마나 많은 사람들이 줄을 서게 될까요?,12 15 [OP_ADD] 10 [OP_SUB],
웨이터는 14명의 손님이 기다리고 있었다. 만약 3명의 고객이 떠나고 39명의 고객이 더 생긴다면 얼마나 많은 고객을 확보했을까요?,14 39 [OP_ADD] 3 [OP_SUB],
박람회에는 30명의 사람들이 범퍼카에 줄을 서 있었다. 10명이 기다리다 지쳐서 출발하고 5명이 더 줄 서면 몇 명이 줄 서 있을까요?,30 5 [OP_ADD] 10 [OP_SUB],
유나는 34권의 컬러링 책을 가지고 있었다. 만약 그녀가 그것들을 3개 주고 48개를 더 산다면 그녀는 총 몇 개를 가질까요?,34 48 [OP_ADD] 3 [OP_SUB],
은지는 그녀의 mp3플레이어에 11개의 노래를 가지고 있었다. 만약 그녀가 9개의 오래된 노래를 삭제하고 8개의 새로운 곡을 추가했다면 그녀의 mp3플레이어에 몇 개의 곡이 있나요?,11 8 [OP_ADD] 9 [OP_SUB],
한 교사는 채점할 38개의 워크시트를 가지고 있었다. 만약 그녀가 4등급을 받고 15등급을 더 받았다면 그녀는 몇 개의 워크시트를 채점해야 할까요?,38 15 [OP_ADD] 4 [OP_SUB],
4학년 때는 40명의 학생들이 한 해를 시작할 때였다. 그 해 동안 14명의 학생들이 떠났고 26명의 새로운 학생들이 학교에 왔습니다. 마지막에 4학년 학생이 몇 명이었나요?,40 26 [OP_ADD] 14 [OP_SUB],
유나는 비디오 게임을 하고 있었고 43명의 삶을 살았다. 어려운 상황에서 그녀는 8명의 목숨을 잃었다. 다음 단계에서 39명의 생명을 더 얻게 된다면 얼마나 많은 생명을 얻게 될까요?,43 39 [OP_ADD] 8 [OP_SUB],
한 서점에는 4권의 책이 포장 상자에 들어 있었다. 만약 그들이 3권을 팔았는데 10권을 더 넣는다면 그 통에는 몇 권의 책이 있을까요?,4 10 [OP_ADD] 3 [OP_SUB],
오락실에서 은지는 49장의 표를 얻었다. 만약 그가 25장의 티켓을 비니로 썼고 나중에 6장의 티켓을 더 얻었다면 그는 얼마나 가지고 있었을까?,49 6 [OP_ADD] 25 [OP_SUB],
학교 베이크 세일을 위해 은지는 14개의 컵케이크를 만들었다. 만약 그녀가 6개를 팔고 17개를 더 만든다면 그녀는 얼마나 많은 컵케이크를 가지고 있을까?,14 17 [OP_ADD] 6 [OP_SUB],
은지는 45권의 컬러링북을 가지고 있었다. 만약 그녀가 6개를 나눠주고 20개를 더 산다면 그녀는 총 몇 개를 가질까?,45 20 [OP_ADD] 6 [OP_SUB],
은지는 그녀의 mp3플레이어에 15곡의 노래를 가지고 있었다. 만약 그녀가 8개의 오래된 노래를 삭제하고 50개의 새로운 노래를 추가했다면 그녀의 mp3플레이어에 몇 개의 노래가 있나요?,15 50 [OP_ADD] 8 [OP_SUB],
오락실에서 윤기는 티켓 4장을 땄다. 만약 그가 2장의 티켓을 비니에 썼고 나중에 47장의 티켓을 더 얻게 된다면 그는 얼마나 많은 티켓을 가질까?,4 47 [OP_ADD] 2 [OP_SUB],
한 가게에는 31개의 오렌지가 한 통에 들어 있었다. 만약 그들이 오래된 것 중 9개를 버리고 38개를 새로 쓰레기통에 넣는다면 쓰레기통에 몇 개가 있을까요?,31 38 [OP_ADD] 9 [OP_SUB],
남준은 33권의 책을 가지고 있었다. 만약 그가 그것들 중 11개를 팔고 그가 번 돈을 23권의 새 책을 사는 데 사용한다면 남준은 얼마나 많은 책을 가지고 있을까?,33 23 [OP_ADD] 11 [OP_SUB],
박람회에는 10명의 사람들이 범퍼카에 줄을 서 있었다. 만약 그들 중 2명이 기다리다 지쳐서 자리를 떴고 2명이 더 줄을 서게 된다면 몇 명이 줄을 서게 될까요?,10 2 [OP_ADD] 2 [OP_SUB],
학교 식당에는 38개의 사과가 있었다. 만약 그들이 학생들을 위해 점심을 만들기 위해 20개를 사용하고 28개를 더 산다면 그들은 얼마나 많은 사과를 가질까?,38 28 [OP_ADD] 20 [OP_SUB],
유나는 28개의 양말을 가지고 있었다. 만약 그가 맞지 않는 오래된 것 4개를 버리고 36개를 새로 산다면 그는 얼마나 많은 양말을 가지고 있을까요?,28 36 [OP_ADD] 4 [OP_SUB],
할로윈을 위해 민영은 사탕 23점을 득점했다. 그녀는 첫날밤 7조각을 먹었고 그녀의 여동생은 그녀에게 21조각을 더 주었다. 민영은 지금 몇 조각의 사탕을 가지고 있니?,23 21 [OP_ADD] 7 [OP_SUB],
호석은 비디오 게임을 하고 있었고 10명의 삶을 살았다. 어려운 상황에서 그녀는 4명의 목숨을 잃었다. 다음 단계에서 26명의 생명을 더 얻게 된다면 얼마나 많은 생명을 얻게 될까요?,10 26 [OP_ADD] 4 [OP_SUB],
플로리스트는 6송이의 장미를 가지고 있었다. 만약 그녀가 그것들 중 5개를 팔고 나중에 12개를 더 골랐다면 그녀는 얼마나 많은 장미를 가질까?,6 12 [OP_ADD] 5 [OP_SUB],
할로윈 때 은지는 사탕 33점을 받았다. 그녀는 첫날밤 17개를 먹었고 그녀의 여동생은 그녀에게 19개를 더 주었다. 은지는 지금 사탕을 몇 개나 가지고 있니?,33 19 [OP_ADD] 17 [OP_SUB],
학교 식당에는 14개의 사과가 있었다. 만약 그들이 학생들을 위해 점심을 만들기 위해 13을 사용하고 49개를 더 산다면 그들은 얼마나 많은 사과를 가질까?,14 49 [OP_ADD] 13 [OP_SUB],
윤기는 43권의 책을 가지고 있었다. 만약 그가 19권의 책을 팔고 그가 번 돈을 14권의 새 책을 사는 데 사용한다면 윤기는 얼마나 많은 책을 가지고 있을까?,43 14 [OP_ADD] 19 [OP_SUB],
한 교사가 채점해야 할 29개의 워크시트가 있었다. 만약 그녀가 25점을 받고 29점을 더 냈다면 그녀는 몇 개의 워크시트를 평가해야 할까요?,29 29 [OP_ADD] 25 [OP_SUB],
4학년 때는 35명의 학생들이 한 해를 시작할 때였다. 그 해 동안 10명의 학생들이 떠났고 10명의 새로운 학생들이 학교에 왔다. 마지막에 4학년 학생이 몇 명이었나요?,35 10 [OP_ADD] 10 [OP_SUB],
학교에서 제빵 판매를 위해 유정은 19개의 컵케이크를 만들었다. 만약 그녀가 6개를 팔고 27개를 더 만든다면 그녀는 얼마나 많은 컵케이크를 가지고 있을까?,19 27 [OP_ADD] 6 [OP_SUB],
한 가게에는 40개의 오렌지가 한 통에 들어 있었다. 만약 그들이 37개의 오래된 것을 버리고 7개의 새 것을 쓰레기통에 넣는다면 몇 개가 쓰레기통에 있을까요?,40 7 [OP_ADD] 37 [OP_SUB],
오락실에서 유나는 46장의 표를 얻었다. 만약 그가 27장의 티켓을 비니에 썼고 나중에 39장의 티켓을 더 얻었다면 그는 얼마나 많은 티켓을 가지고 있었을까?,46 39 [OP_ADD] 27 [OP_SUB],
유나는 그녀의 정원에서 48개의 당근을 땄다. 만약 그녀가 45개의 당근을 버리고 다음날 42개의 당근을 더 고른다면 그녀는 총 몇개의 당근을 가질까?,48 42 [OP_ADD] 45 [OP_SUB],
유정은 10개의 양말을 가지고 있었다. 만약 그가 맞지 않는 낡은 것 3개를 버리고 36개를 새로 산다면 그는 얼마나 많은 양말을 가지고 있을까?,10 36 [OP_ADD] 3 [OP_SUB],
유나는 그녀의 냉장고에 14병의 물을 가지고 있었다. 만약 그녀가 8병을 마시고 45병을 더 산다면 그녀는 얼마나 많은 병을 가지고 있을까요?,14 45 [OP_ADD] 8 [OP_SUB],
한 선생님이 채점해야 할 34개의 워크시트가 있었다. 7등급을 매겼는데 36등급을 더 받는다면 몇 개의 워크시트를 매겨야 할까요?,34 36 [OP_ADD] 7 [OP_SUB],
박람회에는 7명의 사람들이 범퍼카에 줄을 서 있었다. 그 중 4명이 기다리다 지쳐서 출발하고 8명이 더 줄 서게 되면 몇 명이 줄 서게 될까요?,7 8 [OP_ADD] 4 [OP_SUB],
은지는 7권의 컬러링 책을 가지고 있었다. 만약 그녀가 그것들을 2개 주고 14개를 더 산다면 그녀는 총 몇 개를 가질까요?,7 14 [OP_ADD] 2 [OP_SUB],
오락실에서 윤기는 25장의 표를 얻었다. 만약 그가 비니로 22장의 티켓을 썼고 나중에 15장의 티켓을 더 얻었다면 그는 얼마나 가지고 있었을까?,25 15 [OP_ADD] 22 [OP_SUB],
민영은 그녀의 mp3플레이어에 30곡의 노래를 가지고 있었다. 만약 그녀가 8개의 오래된 노래를 삭제하고 10개의 새로운 노래를 추가했다면 그녀의 mp3플레이어에 몇 개의 노래가 있나요?,30 10 [OP_ADD] 8 [OP_SUB],
학교 식당에는 23개의 사과가 있었다. 만약 학생들이 점심을 만들기 위해 20개를 사용하고 나서 6개를 더 산다면 그들은 얼마나 많은 사과를 가질까?,23 6 [OP_ADD] 20 [OP_SUB],
유정은 비디오 게임을 하고 있었고 38명의 삶을 살았다. 게임의 힘든 부분에서 그녀는 16명의 목숨을 잃었다. 다음 단계에서 32명의 생명을 더 얻게 된다면 얼마나 많은 생명을 얻게 될까요?,38 32 [OP_ADD] 16 [OP_SUB],
호석은 그녀의 정원에서 19개의 당근을 땄다. 만약 그녀가 4개를 버리고 다음날 46개를 더 뽑았다면 그녀는 총 몇개의 당근을 가지고 있었을까?,19 46 [OP_ADD] 4 [OP_SUB],
윤기는 1월에 45달러를 가지고 있었다. 3월까지 그는 20달러를 썼다. 만약 그가 어머니로부터 46달러를 더 받는다면 그는 얼마나 많은 돈을 가질까?,45 46 [OP_ADD] 20 [OP_SUB],
학교 식당에는 17개의 사과가 있었다. 만약 그들이 학생들을 위해 점심을 만들기 위해 2개를 사용하고 23개를 더 산다면 그들은 얼마나 많은 사과를 가질까?,17 23 [OP_ADD] 2 [OP_SUB],
유정은 비디오 게임을 하고 있었고 47명의 삶을 살았다. 게임의 힘든 부분에서 그녀는 23명의 목숨을 잃었다. 다음 단계에서 46명의 생명을 더 얻게 된다면 얼마나 많은 생명을 얻게 될까요?,47 46 [OP_ADD] 23 [OP_SUB],
유나는 그녀의 정원에서 12개의 당근을 땄다. 만약 그녀가 그것들 중 2개를 버리고 다음날 21개를 더 골랐다면 그녀는 총 몇 개의 당근을 가지고 있었을까요?,12 21 [OP_ADD] 2 [OP_SUB],
은지는 그녀의 mp3플레이어에 34개의 노래를 가지고 있었다. 만약 그녀가 14개의 오래된 노래를 삭제하고 44개의 새로운 곡을 추가했다면 그녀의 mp3플레이어에는 몇 개의 노래가 있나요?,34 44 [OP_ADD] 14 [OP_SUB],
지민은 5권의 책을 가지고 있었다. 만약 그가 그것들 중 4개를 팔고 그가 번 돈을 38권의 새 책을 사는 데 사용한다면 석진은 얼마나 많은 책을 가지고 있을까?,5 38 [OP_ADD] 4 [OP_SUB],
정국은 33개의 양말을 가지고 있었다. 만약 그가 맞지 않는 19개의 오래된 것을 버리고 13개의 새 것을 산다면 그는 얼마나 많은 양말을 가지고 있을까요?,33 13 [OP_ADD] 19 [OP_SUB],
학교 제빵 판매를 위해 유나는 19개의 컵케이크를 만들었다. 만약 그녀가 5개를 팔고 10개를 더 만든다면 그녀는 얼마나 많은 컵케이크를 가지고 있을까?,19 10 [OP_ADD] 5 [OP_SUB],
한 가게에는 50개의 오렌지가 한 통에 들어 있었다. 만약 그들이 오래된 것들 중 40개를 버리고 24개를 새로 쓰레기통에 넣는다면 쓰레기통에 몇 개가 있을까요?,50 24 [OP_ADD] 40 [OP_SUB],
4학년 때는 한 해 초에 8명의 학생이 있었다. 그 해 동안 5명의 학생들이 떠났고 8명의 새로운 학생들이 학교에 왔습니다. 마지막에 4학년 학생이 몇 명이었나요?,8 8 [OP_ADD] 5 [OP_SUB],
은지는 그녀의 정원에서 23개의 당근을 땄다. 만약 그녀가 10개의 당근을 버리고 다음 날 47개를 더 고른다면 그녀는 총 몇 개의 당근을 가질까?,23 47 [OP_ADD] 10 [OP_SUB],
은지는 그녀의 냉장고에 42병의 물을 가지고 있었다. 만약 그녀가 그것들을 25개 마시고 30개를 더 산다면 그녀는 얼마나 많은 병을 가지고 있을까요?,42 30 [OP_ADD] 25 [OP_SUB],
유나는 그녀의 mp3플레이어에 11개의 노래를 가지고 있었다. 만약 그녀가 그것에서 7개의 오래된 노래들을 삭제하고 24개의 새로운 노래를 추가한다면 그녀는 그녀의 mp3플레이어에 몇 개의 노래를 가지고 있나요?,11 24 [OP_ADD] 7 [OP_SUB],
한 가게에는 5개의 오렌지가 한 통에 들어 있었다. 오래된 것 2개를 버리고 새 것 28개를 통에 넣으면 통에 몇 개가 들어갑니까?,5 28 [OP_ADD] 2 [OP_SUB],
남준은 48권의 책을 가지고 있었다. 만약 그가 19권의 책을 팔고 그가 번 돈을 38권의 새 책을 사는 데 사용한다면 남준은 얼마나 많은 책을 가지고 있을까?,48 38 [OP_ADD] 19 [OP_SUB],
4학년 때는 한 해 초에 31명의 학생이 있었다. 그 해 동안 5명의 학생들이 떠났고 11명의 새로운 학생들이 학교에 왔습니다. 마지막에 4학년 학생이 몇 명이었나요?,31 11 [OP_ADD] 5 [OP_SUB],
학교 베이크세일을 위해 민영은 42개의 컵케이크를 만들었다. 만약 그녀가 그것들을 22개 팔고 39개를 더 만든다면 그녀는 얼마나 많은 컵케이크를 가지고 있을까?,42 39 [OP_ADD] 22 [OP_SUB],
플로리스트는 11송이의 장미를 가지고 있었다. 만약 그녀가 그것들 중 2개를 팔고 나서 나중에 32개를 더 골랐다면 그녀는 얼마나 많은 장미를 가질까?,11 32 [OP_ADD] 2 [OP_SUB],
윤기는 11달러를 가지고 있었다. 가게에서 그는 새 게임에 3달러를 썼다. 만약 그가 용돈으로 14달러를 더 받는다면 그는 지금 얼마나 많은 돈을 가지고 있나요?,11 14 [OP_ADD] 3 [OP_SUB],
은지는 비디오 게임을 하고 있었고 14명의 삶을 살았다. 어려운 상황에서 그녀는 4명의 목숨을 잃었다. 다음 단계에서 36명의 생명을 더 얻게 된다면 얼마나 많은 생명을 얻게 될까요?,14 36 [OP_ADD] 4 [OP_SUB],
윤기는 1월에 48달러를 가지고 있었다. 3월까지 그는 11달러를 썼다. 만약 그가 그의 어머니로부터 21달러를 더 받는다면 그는 얼마나 많은 돈을 가질까?,48 21 [OP_ADD] 11 [OP_SUB],
